,NAME,MAN_MADE,LEISURE,AMENITY,OFFICE,SHOP,TOURISM,SPORT,OSM_TYPE,OSM_ID,geometry
73875,China Dream,,,restaurant,,,,,node,1432182562,POINT (37.4522299 55.7238386)
73878,Старбакс,,,cafe,,,,,node,1436380453,POINT (37.5961054 55.7508336)
73880,Летнее Кафе,,,cafe,,,,,node,1431197508,POINT (37.4806061 55.7440977)
73892,Баскин Роббинс,,,cafe,,,,,node,1434210243,POINT (37.5882797 55.8881545)
73894,Аршин,,,restaurant,,,,,node,1433647245,POINT (37.6841553 55.8769716)
73897,Дежа Вю,,,restaurant,,,,,node,1433647243,POINT (37.6856252 55.8765292)
73915,Дворик,,,cafe,,,,,node,1430544658,POINT (37.4068941 55.8389027)
73921,Улыбка,,,cafe,,,,,node,1430563595,POINT (37.4236813 55.8484472)
73948,Макдоналдс,,,fast_food,,,,,node,1430908418,POINT (37.5084563 55.7440082)
74058,,,,cafe,,,,,node,1419297356,POINT (37.4724303 55.6744032)
74077,Union Jack,,,pub,,,,,node,1411003221,POINT (37.6404902 55.7616454)
74096,"Дорогая, я перезвоню...",,,bar,,,,,node,1413182159,POINT (37.5952125 55.7714388)
74098,Sally O'Brien's,,,pub,,,,,node,1417517782,POINT (37.6164952 55.7417911)
74101,,,,ice_cream,,,,,node,1410469258,POINT (37.8054246 55.7934357)
74105,Чайковский,,,restaurant,,,,,node,1413216527,POINT (37.5962435 55.7691444)
74106,,,,fast_food,,,,,node,1410326423,POINT (37.4378228 55.8265255)
74112,Крошка-картошка,,,fast_food,,,,,node,1408445279,POINT (37.5725252 55.502857)
74122,,,,cafe,,,,,node,1404052743,POINT (37.4965635 55.7680837)
74150,5 океан,,,pub,,,,,node,1401878495,POINT (37.659736 55.73848)
74152,Теремок,,,fast_food,,,,,node,1410335673,POINT (37.4447858 55.8265767)
74161,Крошка-картошка,,,fast_food,,,,,node,1410336355,POINT (37.4447081 55.8265722)
74162,Пармижано,,,restaurant,,,,,node,1399520139,POINT (37.6074492 55.8531546)
74163,Гелена,,,cafe,,,,,node,1398515493,POINT (37.7233386 55.819211)
74164,,,,cafe,,,,,node,1399508800,POINT (37.6192177 55.8481546)
74165,,,,cafe,,,,,node,1400869574,POINT (37.3567086 55.5718301)
74168,Чебуречная,,,fast_food,,,,,node,1398500420,POINT (37.7351618 55.8154255)
74170,KFC,,,fast_food,,,,,node,1398499008,POINT (37.7377582 55.8154556)
74178,ТЦ Скат столовая,,,fast_food,,,,,node,1398583634,POINT (37.7094984 55.8053211)
74183,Лаваш,,,fast_food,,,,,node,1398501661,POINT (37.7346468 55.8149854)
74193,Coffee Bean,,,cafe,,,,,node,1398513036,POINT (37.6323457 55.769469)
74213,XIV,,,restaurant,,,,,node,1397056123,POINT (37.5481718 55.7742625)
74225,"Дорогая, я перезвоню...",,,bar,,,,,node,1394760548,POINT (37.6298237 55.7434891)
74227,Макдоналдс,,,fast_food,,,,,node,1395364140,POINT (37.6317237 55.7721472)
74247,Рябина-бар,,,restaurant,,,,,node,1393284370,POINT (37.4217808 55.7135514)
74268,Парус,,,cafe,,,,,node,1389967035,POINT (37.4310787 55.850793)
74269,ЛаГатта,,,cafe,,,,,node,1389768974,POINT (37.4220093 55.8505364)
74271,BierЛога,,,pub,,,,,node,1388698986,POINT (37.4223558 55.8496787)
74278,Тануки,,,restaurant,,,,,node,1388731115,POINT (37.7055912 55.7955416)
74290,АндерСон,,,restaurant,,,,,node,1395258568,POINT (37.6323174 55.7837252)
74292,,,,bar,,,,,node,1387161910,POINT (37.5307258 55.7383154)
74300,Чёрный кот,,,restaurant,,,,,node,1384469760,POINT (37.7025132 55.7841497)
74309,Зубр,,,bar,,,,,node,1390576748,POINT (37.6360217 55.7836013)
74321,Кахури,,,restaurant,,,,,node,1376895301,POINT (37.5202952 55.6425589)
74325,Кофе Хауз,,,cafe,,,,,node,1378700990,POINT (37.6231375 55.740574)
74333,IL Патио,,,restaurant,,,,,node,1376665385,POINT (37.6558648 55.7416742)
74342,Пилзнер,,,restaurant,,,,,node,1376660352,POINT (37.64114 55.733492)
74344,Ёлки-палки,,,restaurant,,,,,node,1378003511,POINT (37.6277356 55.712162)
74383,Илларион,,,restaurant,,,,,node,1373637573,POINT (37.5727401 55.7071385)
74394,Рандеву,,,cafe,,,,,node,1370762372,POINT (37.4421399 55.8518292)
74399,Мерси Баку,,,restaurant,,,,,node,1370762404,POINT (37.4517414 55.850418)
74415,Slavyanka,,,cafe,,,,,node,1370956986,POINT (37.5422896 55.8971527)
74429,Москва,,,restaurant,,,,,node,1367484676,POINT (37.6806393 55.7879941)
74443,Лаферм,,,cafe,,,,,node,1367901766,POINT (37.63042 55.7395497)
74445,Бургер Клаб,,,fast_food,,,,,node,1368667170,POINT (37.658927 55.7769059)
74449,Суши Сити,,,cafe,,,,,node,1363607217,POINT (37.5883842 55.8882979)
74456,Hesburger,,,fast_food,,,,,node,1363612941,POINT (37.5883835 55.8881083)
74459,Итальянское мороженое,,,ice_cream,,,,,node,1362100562,POINT (37.6012664 55.863087)
74460,Баскин Роббинс,,,cafe,,,,,node,1362100553,POINT (37.6010518 55.8630298)
74462,Дольчеца,,,ice_cream,,,,,node,1363642860,POINT (37.5879681 55.8880249)
74464,Макдоналдс,,,fast_food,,,,,node,1362100593,POINT (37.600864 55.8629606)
74465,Кофейная Кантата,,,cafe,,,,,node,1362100572,POINT (37.6014703 55.8631382)
74472,Subway,,,fast_food,,,,,node,1363608992,POINT (37.588384 55.8882347)
74474,KFC,,,fast_food,,,,,node,1362100583,POINT (37.6006548 55.8630359)
74490,Посадоффест,,,restaurant,,,,,node,1362100567,POINT (37.601379 55.863063)
74517,Студенческая столовая,,,cafe,,,,,node,1359394078,POINT (37.6501414 55.8409712)
74518,Пицца Пиппони,,,cafe,,,,,node,1359820593,POINT (37.843364 55.6835)
74526,Столовая,,,cafe,,,,,node,1359394073,POINT (37.6470964 55.8398717)
74542,BrownBar,,,restaurant,,,,,node,1359824707,POINT (37.6969299 55.7224344)
74559,Гранд кафе,,,cafe,,,,,node,1359357350,POINT (37.604761 55.8829319)
74574,Пиццерия,,,restaurant,,,,,node,1355541816,POINT (37.5197988 55.6447189)
74575,Старый дворик,,,restaurant,,,,,node,1355396782,POINT (37.5181122 55.6456129)
74591,Пилзнер,,,restaurant,,,,,node,1353681238,POINT (37.5953448 55.7702279)
74595,Раз Два Пицца,,,fast_food,,,,,node,1352894909,POINT (37.5883233 55.7483624)
74607,Белфаст,,,pub,,,,,node,1352490952,POINT (37.6307187 55.7452543)
74611,Суп cafe,,,cafe,,,,,node,1351235457,POINT (37.5735795 55.777877)
74617,Му-Му,,,cafe,,,,,node,1352896439,POINT (37.5988331 55.7520464)
74621,Шоколадница,,,cafe,,,,,node,1349491721,POINT (37.5542228 55.5491422)
74622,Шоколадница,,,cafe,,,,,node,1354957374,POINT (37.5265314 55.6439048)
74629,У ВладЛены,,,cafe,,,,,node,1348965408,POINT (37.7988645 55.7981253)
74635,Столовая,,,cafe,,,,,node,1349165358,POINT (37.6544669 55.8387752)
74638,Оазис,,,restaurant,,,,,node,1351235456,POINT (37.327815 55.6100415)
74643,Якитория,,,restaurant,,,,,node,1350100855,POINT (37.8072845 55.8101022)
74645,Старая Башня,,,restaurant,,,,,node,1346733548,POINT (37.6205031 55.756857)
74665,Чебуречная,,,fast_food,,,,,node,1341042568,POINT (37.5952375 55.7359856)
74666,"Корчма ""Тарас Бульба""",,,restaurant,,,,,node,1340853156,POINT (37.6650485 55.7122364)
74670,Крошка Картошка,,,fast_food,,,,,node,1340952007,POINT (37.7043885 55.8654958)
74671,Тануки,,,restaurant,,,,,node,1340853172,POINT (37.6650217 55.7123686)
74685,,,,fast_food,,,,,node,1336359593,POINT (37.5425865 55.721619)
74691,,,,fast_food,,,,,node,1336455780,POINT (37.5470378 55.711369)
74713,Dunkin' Donuts,,,cafe,,,,,node,1333932191,POINT (37.644988 55.7253957)
74727,Старый город,,,cafe,,,,,node,1331208785,POINT (37.7333404 55.8141313)
74792,Кафе,,,cafe,,,,,node,1327329771,POINT (37.5492802 55.6838113)
74831,,,,cafe,,,,,node,1321429491,POINT (37.6368567 55.8462464)
74832,KFC,,,fast_food,,,,,node,1320065389,POINT (37.7066599 55.8666532)
74868,Боцман,,,restaurant,,,,,node,1307039079,POINT (37.6672361 55.704798)
74870,Корнер Бургер,,,restaurant,,,,,node,1306865561,POINT (37.5866796 55.7734531)
74881,Столовая,,,cafe,,,,,node,1305547762,POINT (37.6648449 55.7395364)
74885,,,,cafe,,,,,node,1305260068,POINT (37.3651067 55.9393665)
74902,,,,cafe,,,,,node,1298626170,POINT (37.3559448 55.9406143)
74909,Аладдин,,,pub,,,,billiards,node,1300404465,POINT (37.7459974 55.646632)
74916,Пышка,,,fast_food,,,,,node,1297230781,POINT (37.7115207 55.7842747)
74936,Интерпаб,,,pub,,,,,node,1298330794,POINT (37.4948841 55.7939111)
74946,Старый город,,,restaurant,,,,,node,1296119309,POINT (37.7205032 55.7799595)
74953,Бакинский дворик,,,cafe,,,,,node,1288836328,POINT (37.507018 55.7112592)
75016,Ливорно,,,cafe,,,,,node,1282485835,POINT (37.678793 55.7895904)
75027,Кружка,,,pub,,,,,node,1288274036,POINT (37.3639331 55.8435862)
75069,,,,cafe,,,,,node,1279088130,POINT (37.6089272 55.6241352)
75074,,,,restaurant,,,,,node,1274419410,POINT (37.6004568 55.8857833)
75112,,,,cafe,,,,,node,1272543237,POINT (37.583824 55.7799632)
75117,Бургер Кинг,,,fast_food,,,,,node,1271811810,POINT (37.5380025 55.612177)
75127,Фрэндс,,,cafe,,,,,node,1271007185,POINT (37.5085339 55.6519495)
75129,Му-Му,,,cafe,,,,,node,1272879662,POINT (37.6069219 55.7629899)
75143,Теплица,,,fast_food,,,,,node,1271048819,POINT (37.6466894 55.7703645)
75147,Рубин-банкетный зал,,,restaurant,,,,,node,1271026085,POINT (37.7843678 55.8030871)
75153,Шикари,,,restaurant,,,,,node,1267865777,POINT (37.5446671 55.6889742)
75164,Макдоналдс,,,fast_food,,,,,node,1267909256,POINT (37.5428831 55.9108435)
75180,Триумф,,,restaurant,,,,,node,1262584625,POINT (37.6624197 55.7544485)
75193,Шанхайка,,,restaurant,,,,,node,1262584769,POINT (37.6692777 55.7528826)
75197,,,,food_court,,,,,node,1262113794,POINT (37.4835851 55.7997124)
75207,Шарабара,,,restaurant,,,,,node,1259904942,POINT (37.5156287 55.7042338)
75236,Макдоналдс,,,fast_food,,,,,node,1255746103,POINT (37.603794 55.6867088)
75254,Domino's Pizza,,,fast_food,,,,,node,1253893817,POINT (37.7850648 55.7622389)
75265,Старбакс,,,cafe,,,,,node,1253879631,POINT (37.4827207 55.7994002)
75273,Штолле,,,cafe,,,,,node,1251156935,POINT (37.4923304 55.7938566)
75283,Алло Пицца,,,fast_food,,,,,node,1253172465,POINT (37.498746 55.8549165)
75302,Ваби Саби,,,restaurant,,,,,node,1251100810,POINT (37.7486664 55.7892302)
75306,Шоколадница,,,cafe,,,,,node,1245451242,POINT (37.605182 55.864657)
75308,Subway,,,fast_food,,,,,node,1243942731,POINT (37.5792096 55.6853929)
75312,,,,restaurant,,,,,node,1251100624,POINT (37.7484838 55.7921127)
75331,Сунжа,,,restaurant,,,,,node,1242276656,POINT (37.6281094 55.7389838)
75372,Веста,,,cafe,,,,,node,1235823546,POINT (37.7323082 55.6462023)
75375,Папа Джонс,,,cafe,,,,,node,1235539145,POINT (37.6668185 55.6382959)
75378,Крепери де Пари,,,cafe,,,,,node,1236144814,POINT (37.5702307 55.6854323)
75386,,,,restaurant,,,,,node,1237150631,POINT (37.4454334 55.5299965)
75396,Вкус Лотоса,,,restaurant,,,,,node,1233764695,POINT (37.5620548 55.6923313)
75397,,,,bar,,,,,node,1234190682,POINT (37.4711878 55.7847279)
75416,ГутенТаг,,,pub,,,,,node,1237114719,POINT (37.2073669 55.9952194)
75425,Паутина,,,cafe,,,,,node,1231866566,POINT (37.7238214 55.6474769)
75438,ВьетКафе,,,restaurant,,,,,node,1233929664,POINT (37.6138319 55.735387)
75443,,,,food_court,,,,,node,1231162254,POINT (37.629839 55.8985442)
75455,Куры гриль,,,fast_food,,,,,node,1231866527,POINT (37.7205009 55.6473043)
75457,Венахи,,,restaurant,,,,,node,1227805087,POINT (37.6553916 55.70866)
75458,Марков двор,,,restaurant,,,,,node,1227805086,POINT (37.6554933 55.7089668)
75460,Старый Егерь,,,restaurant,,,,,node,1227263110,POINT (37.6584407 55.7091026)
75468,Кафе-кулинария,,,fast_food,,convenience,,,node,1229319724,POINT (37.7226655 55.8122283)
75483,Carlsberg,,,pub,,,,,node,1226435939,POINT (37.620576 55.6535401)
75484,Суши Тун,,,fast_food,,,,,node,1226435933,POINT (37.6205755 55.6536163)
75496,Трактир Охотничий Домик,,,restaurant,,,,,node,1225983664,POINT (37.6563654 55.7087391)
75499,Сказка Востока,,,restaurant,,,,,node,1232218163,POINT (37.5850224 55.5638623)
75501,Ёлки-Палки,,,restaurant,,,,,node,1226435969,POINT (37.6206907 55.6538528)
75502,Стражек,,,restaurant,,,,,node,1225983707,POINT (37.6565365 55.7073001)
75506,Кофе Хауз,,,cafe,,,,,node,1226435919,POINT (37.6206341 55.6536211)
75509,Старбакс,,,cafe,,,,,node,1225311629,POINT (37.5400686 55.7490507)
75511,Шоколадница,,,cafe,,,,,node,1226435932,POINT (37.620604 55.6539117)
75513,Старбакс,,,cafe,,,,,node,1225311624,POINT (37.5389581 55.7488485)
75517,Восточный базар,,,fast_food,,,,,node,1226435965,POINT (37.6206553 55.653728)
75537,Столовая,,,fast_food,,,,,node,1226537605,POINT (37.5040382 55.7774612)
75564,Тануки,,,restaurant,,,,,node,1218912186,POINT (37.454107 55.8489538)
75593,,,,food_court,,,,,node,1214613911,POINT (37.4350759 55.8631192)
75598,F1 Fans Club,,,bar,,,,,node,1215054183,POINT (37.4423207 55.8367954)
75616,Макдоналдс,,,fast_food,,,,,node,1212821349,POINT (37.7572846 55.6593593)
75621,Оранжерея,,,cafe,,,,,node,1209025141,POINT (37.6014383 55.7822435)
75624,Тануки,,,restaurant,,,,,node,1208998093,POINT (37.3553307 55.8518343)
75640,Колесо времени,,,restaurant,,,,,node,1209017720,POINT (37.6498119 55.7727126)
75646,Megapolis,,,cafe,,,,,node,1207071261,POINT (37.6129023 55.7990827)
75654,Сеньор,,,bar,,,,,node,1207180894,POINT (37.4993854 55.7449169)
75675,Шоколадница,,,cafe,,,,,node,1206955384,POINT (37.6116567 55.7305611)
75682,Тануки,,,restaurant,,,,,node,1205494647,POINT (37.4932284 55.8661117)
75697,Столовая,,,cafe,,,,,node,1203350284,POINT (37.6568084 55.7397673)
75703,Столовая,,,fast_food,,,,,node,1203350373,POINT (37.6602521 55.7376296)
75707,Лакомка,,,cafe,,,,,node,1202751433,POINT (37.7879106 55.7932241)
75746,Столовая,,,fast_food,,,,,node,1203350153,POINT (37.7732749 55.8115154)
75759,Амадеус,,,cafe,,,,,node,1200737802,POINT (37.6384898 55.7822134)
75818,Тануки,,,cafe,,,,,node,1194485179,POINT (37.7606747 55.6627969)
75837,Гранд,,,cafe,,,,,node,1187011815,POINT (37.4445846 55.8494891)
75864,Шоколадница,,,cafe,,,,,node,1191423573,POINT (37.6615003 55.8651596)
75876,Мороженное,,,ice_cream,,,,,node,1185810674,POINT (37.6510171 55.6558392)
75880,KFC,,,fast_food,,,,,node,1185799023,POINT (37.6564224 55.6486394)
75882,,,,fast_food,,,,,node,1179865603,POINT (37.7071618 55.7472356)
75885,,,,restaurant,,,,,node,1179854811,POINT (37.7048862 55.7462487)
75912,Слобода,,,restaurant,,,,,node,1176956666,POINT (37.5472779 55.472946)
75915,Ёлки-Палки,,,restaurant,,,,,node,1179865601,POINT (37.706851 55.7475182)
75952,Старый Тифлис,,,restaurant,,,,,node,1170200974,POINT (37.7897768 55.803161)
