,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData
5498,Крошка Картошка,637536076,to go,Северо-Восточный административный округ,Ярославский район,"город Москва, Ярославское шоссе, дом 54",69,37.70484676666716,55.86550826504835,"{type=Point, coordinates=[37.70484676666716, 55.86550826504835]}"
5499,МАКДОНАЛДС,637536078,to go,Северо-Восточный административный округ,Ярославский район,"город Москва, Ярославское шоссе, дом 54",69,37.70484676666716,55.86550826504835,"{type=Point, coordinates=[37.70484676666716, 55.86550826504835]}"
5501,СушиШоп,637536081,to go,Северо-Восточный административный округ,район Бибирево,"город Москва, Алтуфьевское шоссе, дом 84",4,37.58818495844959,55.896015625988674,"{type=Point, coordinates=[37.58818495844958, 55.896015625988674]}"
5520,МАКДОНАЛДС,637536134,to go,Северо-Восточный административный округ,район Северное Медведково,"город Москва, Широкая улица, дом 13А",75,37.66267145500001,55.88791643100001,"{type=Point, coordinates=[37.66267145500001, 55.88791643100001]}"
5552,Макдоналдс,637536250,to go,Северо-Восточный административный округ,район Свиблово,"город Москва, Снежная улица, дом 27",44,37.65323299999999,55.856265786652365,"{type=Point, coordinates=[37.65323299999999, 55.856265786652365]}"
5553,Кафе Курочка с нами,637536252,to go,Северо-Восточный административный округ,район Свиблово,"город Москва, Снежная улица, дом 27",44,37.65323299999999,55.856265786652365,"{type=Point, coordinates=[37.65323299999999, 55.856265786652365]}"
5554,Теремок,637536254,to go,Северо-Восточный административный округ,район Свиблово,"город Москва, Снежная улица, дом 27",15,37.65323299999999,55.856265786652365,"{type=Point, coordinates=[37.65323299999999, 55.856265786652365]}"
5569,Макдоналдс,637536291,to go,Северо-Восточный административный округ,район Марьина Роща,"город Москва, Шереметьевская улица, дом 6, корпус 1",40,37.61859454009553,55.79623602924759,"{type=Point, coordinates=[37.61859454009553, 55.79623602924759]}"
5570,Бургер Кинг,637536294,to go,Северо-Восточный административный округ,район Марьина Роща,"город Москва, Шереметьевская улица, дом 6, корпус 1",20,37.61701774533541,55.79542897697106,"{type=Point, coordinates=[37.61701774533541, 55.79542897697106]}"
5574,Ташир пицца,637536302,to go,Северо-Восточный административный округ,район Марьина Роща,"город Москва, Шереметьевская улица, дом 6, корпус 1",20,37.61701774533541,55.79542897697106,"{type=Point, coordinates=[37.61701774533541, 55.79542897697106]}"
5575,Крошка Картошка,637536304,to go,Северо-Восточный административный округ,район Марьина Роща,"город Москва, Шереметьевская улица, дом 6, корпус 1",20,37.61701774533541,55.79542897697106,"{type=Point, coordinates=[37.61701774533541, 55.79542897697106]}"
5576,Теремок,637536306,to go,Северо-Восточный административный округ,район Марьина Роща,"город Москва, Шереметьевская улица, дом 6, корпус 1",20,37.61701774533541,55.79542897697106,"{type=Point, coordinates=[37.61701774533541, 55.79542897697106]}"
5588,Империя пиццы,637536340,to go,Северо-Восточный административный округ,район Бибирево,"город Москва, Белозерская улица, дом 23Г",0,37.62203980928589,55.8975670500896,"{type=Point, coordinates=[37.62203980928589, 55.8975670500896]}"
5603,КОФЕ-ПОРТ,637536371,to go,Северо-Восточный административный округ,район Марьина Роща,"город Москва, улица Двинцев, дом 12, корпус 1",15,37.59985573804878,55.7961942422795,"{type=Point, coordinates=[37.59985573804878, 55.7961942422795]}"
5604,Wok Box,637536376,to go,Северо-Восточный административный округ,район Северный,"город Москва, Дмитровское шоссе, дом 163А, корпус 1",20,37.540668809105625,55.90951049518295,"{type=Point, coordinates=[37.540668809105625, 55.90951049518295]}"
5606,Теремок,637536382,to go,Северо-Восточный административный округ,район Северный,"город Москва, Дмитровское шоссе, дом 163А, корпус 1",30,37.539388798339296,55.9088194340708,"{type=Point, coordinates=[37.5393887983393, 55.9088194340708]}"
5608,KFC,637536391,to go,Северо-Восточный административный округ,район Северный,"город Москва, Дмитровское шоссе, дом 163А, корпус 1",60,37.53904547558529,55.9088194340706,"{type=Point, coordinates=[37.5390454755853, 55.9088194340706]}"
5609,Таможня дает добро,637536397,to go,Северо-Восточный административный округ,район Северный,"город Москва, Дмитровское шоссе, дом 163А, корпус 1",50,37.5414487348626,55.909877819611395,"{type=Point, coordinates=[37.5414487348626, 55.9098778196114]}"
5613,ТАШИР ПИЦЦА,637536409,to go,Северо-Восточный административный округ,район Северный,"город Москва, Дмитровское шоссе, дом 163А, корпус 1",40,37.5411912427974,55.910118357751294,"{type=Point, coordinates=[37.5411912427974, 55.9101183577513]}"
5616,Закусочная KFC,637536416,to go,Северо-Восточный административный округ,район Свиблово,"город Москва, проспект Мира, дом 211, корпус 2",86,37.66619291172471,55.845404975106,"{type=Point, coordinates=[37.6661929117247, 55.845404975106]}"
5619,Кафе Франклинс,637536421,to go,Северо-Восточный административный округ,район Свиблово,"город Москва, проспект Мира, дом 211, корпус 2",16,37.6661392675455,55.8455977255566,"{type=Point, coordinates=[37.6661392675455, 55.8455977255566]}"
5621,Закусочная Labobaloca,637536424,to go,Северо-Восточный административный округ,район Свиблово,"город Москва, проспект Мира, дом 211, корпус 2",12,37.6661607252175,55.8457302409355,"{type=Point, coordinates=[37.6661607252175, 55.8457302409355]}"
5625,МАКДОНАЛДС,637536430,to go,Северо-Восточный административный округ,район Свиблово,"город Москва, проспект Мира, дом 211, корпус 2",20,37.666171454053796,55.845567608361904,"{type=Point, coordinates=[37.6661714540538, 55.8455676083619]}"
5667,ПИЦЦА РЕСТОРАНТС,637537404,to go,Северо-Восточный административный округ,район Марьина Роща,"город Москва, Шереметьевская улица, дом 22А",14,37.616875028468215,55.80409629060203,"{type=Point, coordinates=[37.61687502846821, 55.80409629060203]}"
5679,Макдоналдс,637538202,to go,Северо-Восточный административный округ,район Южное Медведково,"город Москва, проезд Дежнёва, дом 21",62,37.638009,55.870481,"{type=Point, coordinates=[37.638009, 55.870481]}"
5680,Шоколадница,637538204,to go,Северо-Восточный административный округ,район Южное Медведково,"город Москва, проезд Дежнёва, дом 21",40,37.637974,55.870387,"{type=Point, coordinates=[37.637974, 55.870387]}"
5681,Бургер Кинг,637538205,to go,Северо-Восточный административный округ,район Южное Медведково,"город Москва, проезд Дежнёва, дом 21",60,37.637974,55.870387,"{type=Point, coordinates=[37.637974, 55.870387]}"
5703,Шаурма,637538261,to go,Восточный административный округ,район Богородское,"город Москва, бульвар Маршала Рокоссовского, дом 31",0,37.71558684657235,55.8156345237072,"{type=Point, coordinates=[37.71558684657235, 55.81563452370721]}"
5715,Макдоналдс,637538286,to go,Восточный административный округ,район Гольяново,"город Москва, Хабаровская улица, дом 15",75,37.8235454522984,55.82252213903391,"{type=Point, coordinates=[37.8235454522984, 55.8225221390339]}"
5726,KFC,637538308,to go,Восточный административный округ,район Богородское,"город Москва, Открытое шоссе, дом 9, строение 1",68,37.737936638457505,55.8153633816885,"{type=Point, coordinates=[37.7379366384575, 55.8153633816885]}"
5733,Гриль Хаус,637538343,to go,Восточный административный округ,район Северное Измайлово,"город Москва, Щёлковское шоссе, дом 100, корпус 100",15,37.83080379851237,55.81058941059576,"{type=Point, coordinates=[37.83080379851237, 55.81058941059576]}"
5734,Макдоналдс,637538347,to go,Восточный административный округ,район Северное Измайлово,"город Москва, Щёлковское шоссе, дом 100, корпус 100",15,37.83216193024901,55.810047174938425,"{type=Point, coordinates=[37.83216193024901, 55.810047174938425]}"
5735,Бургер Кинг,637538349,to go,Восточный административный округ,район Северное Измайлово,"город Москва, Щёлковское шоссе, дом 100, корпус 100",25,37.830805,55.810612,"{type=Point, coordinates=[37.830805, 55.810612]}"
5736,Суши Маркет,637538351,to go,Восточный административный округ,район Северное Измайлово,"город Москва, Щёлковское шоссе, дом 100, корпус 100",12,37.830805,55.810612,"{type=Point, coordinates=[37.830805, 55.810612]}"
5737,Dim Sun,637538354,to go,Восточный административный округ,район Северное Измайлово,"город Москва, Щёлковское шоссе, дом 100, корпус 100",20,37.830805,55.810612,"{type=Point, coordinates=[37.830805, 55.810612]}"
5749,Subway,637538377,to go,Восточный административный округ,район Преображенское,"город Москва, 1-я улица Бухвостова, дом 12/11, корпус 11",20,37.711159,55.796582,"{type=Point, coordinates=[37.711159, 55.796582]}"
5750,Нон Ла,637538379,to go,Восточный административный округ,район Преображенское,"город Москва, 1-я улица Бухвостова, дом 12/11, корпус 12",15,37.712372,55.796203,"{type=Point, coordinates=[37.712372, 55.796203]}"
5751,Цыпа гриль,637538381,to go,Восточный административный округ,район Преображенское,"город Москва, 1-я улица Бухвостова, дом 12/11, корпус 13",0,37.713548,55.796405,"{type=Point, coordinates=[37.713548, 55.796405]}"
5761,Шаурма,637538402,to go,Восточный административный округ,район Сокольники,"город Москва, Сокольническая площадь, дом 4А",0,37.678541,55.789952,"{type=Point, coordinates=[37.678541, 55.789952]}"
5764,KFC,637538412,to go,Восточный административный округ,район Сокольники,"город Москва, Сокольническая площадь, дом 9А",93,37.679852,55.790228,"{type=Point, coordinates=[37.679852, 55.790228]}"
5827,Макдоналдс,637538563,to go,Восточный административный округ,район Северное Измайлово,"город Москва, Щёлковское шоссе, дом 2/1, строение 1",53,37.754974030118596,55.802681163613194,"{type=Point, coordinates=[37.7549740301186, 55.8026811636132]}"
5831,Пекарня Маман,637538571,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Семёновская площадь, дом 7, корпус 17",24,37.7214260113195,55.783654612839804,"{type=Point, coordinates=[37.7214260113195, 55.7836546128398]}"
5834,Burger Club,637538575,to go,Восточный административный округ,район Соколиная Гора,"город Москва, шоссе Энтузиастов, дом 31",35,37.750257869856796,55.75860697503165,"{type=Point, coordinates=[37.75025786985679, 55.758606975031654]}"
5839,Кофе-бар,637538586,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Семёновская площадь, дом 1",20,37.7210554494964,55.7827515936382,"{type=Point, coordinates=[37.7210554494964, 55.7827515936382]}"
5842,Carte D Or,637538595,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Семёновская площадь, дом 1",20,37.7214142309259,55.782978907437,"{type=Point, coordinates=[37.7214142309259, 55.782978907437]}"
5843,BB Grill,637538597,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Семёновская площадь, дом 1",30,37.7210494504998,55.782918334727604,"{type=Point, coordinates=[37.7210494504998, 55.7829183347276]}"
5844,Теремок,637538603,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Семёновская площадь, дом 1",30,37.7213498579096,55.7827979129286,"{type=Point, coordinates=[37.7213498579096, 55.7827979129286]}"
5846,Чебуречная,637538611,to go,Восточный административный округ,район Перово,"город Москва, Зелёный проспект, дом 3А, строение 1",4,37.76906427172096,55.749968072117085,"{type=Point, coordinates=[37.76906427172096, 55.74996807211708]}"
5862,Бургер Кинг,637538661,to go,Восточный административный округ,район Измайлово,"город Москва, Измайловское шоссе, дом 69Д",55,37.74801314689247,55.788452708977246,"{type=Point, coordinates=[37.74801314689246, 55.788452708977246]}"
5866,Пекарня,637538672,to go,Восточный административный округ,район Перово,"город Москва, Электродная улица, дом 2, строение 1",6,37.75072122984817,55.75717168111585,"{type=Point, coordinates=[37.75072122984817, 55.75717168111585]}"
5871,"Шаурма, выпечка",637538683,to go,Восточный административный округ,район Перово,"город Москва, улица Плеханова, дом 17, строение 9",0,37.76394333706591,55.7492270009568,"{type=Point, coordinates=[37.7639433370659, 55.7492270009568]}"
5872,"Шаурма, куры-гриль",637538685,to go,Восточный административный округ,район Перово,"город Москва, улица Плеханова, дом 17, строение 8",0,37.765605,55.74794375507427,"{type=Point, coordinates=[37.765604999999994, 55.74794375507427]}"
5877,Макдоналдс,637538694,to go,Восточный административный округ,район Ивановское,"город Москва, шоссе Энтузиастов, владение 63, строение 1",43,37.8357514368117,55.775792779558095,"{type=Point, coordinates=[37.8357514368117, 55.7757927795581]}"
5887,"Чай, кофе, выпечка",637538714,to go,Восточный административный округ,район Восточное Измайлово,"город Москва, Первомайская улица, владение 104А",0,37.81222661696125,55.79329828378869,"{type=Point, coordinates=[37.81222661696125, 55.793298283788694]}"
5899,Макдоналдс,637538745,to go,Восточный административный округ,район Вешняки,"город Москва, Вешняковская улица, дом 22А",80,37.822112772435226,55.72041291236625,"{type=Point, coordinates=[37.822112772435226, 55.72041291236625]}"
5903,KFC,637538753,to go,Восточный административный округ,район Измайлово,"город Москва, Измайловское шоссе, дом 71А",15,37.75247959893392,55.78955531008759,"{type=Point, coordinates=[37.75247959893391, 55.78955531008759]}"
5904,Теремок,637538757,to go,Восточный административный округ,район Измайлово,"город Москва, Измайловское шоссе, дом 71А",15,37.75247959893392,55.78955531008759,"{type=Point, coordinates=[37.75247959893391, 55.78955531008759]}"
5913,Изба,637538778,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",10,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5915,Пицца,637538786,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",5,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5916,КАФЕ «ОКОЛИЦА»,637538791,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",10,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5917,Баскин Роббинс,637538792,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",4,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5918,Крошка Картошка,637538794,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",10,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5919,ДЕТСКОЕ КАФЕ,637538796,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",10,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5921,Русская трапеза,637538802,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",15,37.704017,55.781919,"{type=Point, coordinates=[37.704017, 55.781919]}"
5923,Кафе,637538805,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",5,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5925,Кафе,637538808,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",5,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5926,Аксессуары,637538810,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",5,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5927,Пиццерия «Dan cafe»,637538815,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",5,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5928,Бургер Кинг,637538817,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",5,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5929,Воккер,637538819,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Большая Семёновская улица, дом 16",5,37.704096,55.782028,"{type=Point, coordinates=[37.704096, 55.782028]}"
5936,Starbucks,637538832,to go,Восточный административный округ,район Преображенское,"город Москва, Преображенская площадь, дом 8",72,37.71289545629437,55.79481521705882,"{type=Point, coordinates=[37.71289545629437, 55.79481521705882]}"
5940,Пицца Хат,637538841,to go,Восточный административный округ,район Новогиреево,"город Москва, Перовская улица, дом 61А",40,37.797258480773024,55.745370897615935,"{type=Point, coordinates=[37.797258480773024, 55.745370897615935]}"
5949,Домино'с Пицца,637538856,to go,Восточный административный округ,район Соколиная Гора,"город Москва, Щербаковская улица, дом 41Б",6,37.731326,55.783073,"{type=Point, coordinates=[37.731326, 55.783073]}"
5952,Шаурма,637538862,to go,Восточный административный округ,район Северное Измайлово,"город Москва, 13-я Парковая улица, дом 28А, строение 1",2,37.815177738671835,55.80567844691758,"{type=Point, coordinates=[37.81517773867183, 55.80567844691758]}"
5953,KFC,637538870,to go,Восточный административный округ,район Косино-Ухтомский,"город Москва, Святоозерская улица, дом 1",0,37.883572,55.714648,"{type=Point, coordinates=[37.883572, 55.714648]}"
5955,Сабвей,637538874,to go,Восточный административный округ,район Косино-Ухтомский,"город Москва, Салтыковская улица, владение 1Б, строение 1",9,37.859216836409225,55.72917098552314,"{type=Point, coordinates=[37.859216836409225, 55.72917098552315]}"
5966,Кафе «Семь сэндвичей»,637538897,to go,Центральный административный округ,Таганский район,"город Москва, Большой Дровяной переулок, дом 8, строение 1",4,37.65728678522572,55.743879721921374,"{type=Point, coordinates=[37.65728678522572, 55.743879721921374]}"
5977,Крошка Картошка,637538915,to go,Центральный административный округ,Таганский район,"город Москва, Таганская улица, дом 2",8,37.65765750638309,55.74078035596686,"{type=Point, coordinates=[37.65765750638309, 55.74078035596686]}"
5978,Кафе «Поль Бейкери»,637538916,to go,Центральный административный округ,Таганский район,"город Москва, Таганская улица, дом 2",3,37.65761290045287,55.740738790093836,"{type=Point, coordinates=[37.65761290045287, 55.74073879009384]}"
5979,Кафе «Сабвей» Старбакс,637538919,to go,Центральный административный округ,Таганский район,"город Москва, Таганская улица, дом 2",10,37.65765750638309,55.74078035596686,"{type=Point, coordinates=[37.65765750638309, 55.74078035596686]}"
5985,KFC,637538932,to go,Юго-Восточный административный округ,Рязанский район,"город Москва, Рязанский проспект, дом 75, корпус 3",60,37.79411456416205,55.71755868556976,"{type=Point, coordinates=[37.79411456416205, 55.71755868556977]}"
5988,Выпечка.Гриль,637538937,to go,Юго-Восточный административный округ,район Выхино-Жулебино,"город Москва, улица Хлобыстова, дом 9",2,37.80126643691462,55.72100251764218,"{type=Point, coordinates=[37.80126643691462, 55.72100251764218]}"
5991,Крошка Картошка,637538942,to go,Юго-Восточный административный округ,район Выхино-Жулебино,"город Москва, Сормовская улица, дом 6",0,37.812037691224575,55.710785714492125,"{type=Point, coordinates=[37.812037691224575, 55.71078571449213]}"
6015,Теремок,637539087,to go,Юго-Восточный административный округ,Рязанский район,"город Москва, Рязанский проспект, дом 46, корпус 3",20,37.791727677068195,55.7171088123776,"{type=Point, coordinates=[37.791727677068195, 55.71710881237761]}"
6024,Subway,637539104,to go,Юго-Восточный административный округ,район Кузьминки,"город Москва, Волгоградский проспект, дом 119А",22,37.76538348100809,55.70630970008893,"{type=Point, coordinates=[37.76538348100809, 55.70630970008893]}"
6032,Макдоналдс,637539126,to go,Юго-Восточный административный округ,Южнопортовый район,"город Москва, Волгоградский проспект, домовладение 24, корпус 1",90,37.679188,55.727522,"{type=Point, coordinates=[37.679188, 55.727522]}"
6041,Макдоналдс,637539140,to go,Юго-Восточный административный округ,Нижегородский район,"город Москва, Рязанский проспект, дом 2, корпус 2",10,37.73117134053987,55.72981840715968,"{type=Point, coordinates=[37.73117134053987, 55.729818407159684]}"
6042,СИНАМОН,637539141,to go,Юго-Восточный административный округ,Нижегородский район,"город Москва, Рязанский проспект, дом 2, строение 1",15,37.72840566231863,55.72585268017632,"{type=Point, coordinates=[37.72840566231863, 55.72585268017631]}"
6049,Макдоналдс,637539160,to go,Юго-Восточный административный округ,район Марьино,"город Москва, Люблинская улица, дом 165, корпус 1А",58,37.74623002873151,55.6492609243868,"{type=Point, coordinates=[37.7462300287315, 55.6492609243868]}"
6054,KFC,637539168,to go,Юго-Восточный административный округ,Нижегородский район,"город Москва, Рязанский проспект, дом 2, строение 2",40,37.72671539051421,55.72495929027524,"{type=Point, coordinates=[37.72671539051421, 55.72495929027524]}"
6057,Теремок,637539173,to go,Юго-Восточный административный округ,Нижегородский район,"город Москва, Рязанский проспект, дом 2, строение 2",30,37.72671539051421,55.72495929027524,"{type=Point, coordinates=[37.72671539051421, 55.72495929027524]}"
6058,Крошка Картошка,637539175,to go,Юго-Восточный административный округ,Нижегородский район,"город Москва, Рязанский проспект, дом 2, строение 2",15,37.72840566231863,55.72585268017632,"{type=Point, coordinates=[37.72840566231863, 55.72585268017631]}"
6060,Макдоналдс,637539178,to go,Юго-Восточный административный округ,Нижегородский район,"город Москва, Рязанский проспект, дом 2, строение 2",30,37.72840566231863,55.72585268017632,"{type=Point, coordinates=[37.72840566231863, 55.72585268017631]}"
6061,Бургер Кинг,637539179,to go,Юго-Восточный административный округ,Нижегородский район,"город Москва, Рязанский проспект, дом 2, строение 2",20,37.73117134053987,55.72981840715968,"{type=Point, coordinates=[37.73117134053987, 55.729818407159684]}"
6062,Сбарро,637539181,to go,Юго-Восточный административный округ,Нижегородский район,"город Москва, Рязанский проспект, дом 2, строение 2",15,37.73117134053987,55.72981840715968,"{type=Point, coordinates=[37.73117134053987, 55.729818407159684]}"
6104,Макдоналдс,637539269,to go,Юго-Восточный административный округ,район Люблино,"город Москва, Люблинская улица, дом 66, корпус 1",95,37.739288471800705,55.671902832428096,"{type=Point, coordinates=[37.7392884718007, 55.6719028324281]}"
6127,Макдоналдс,637539315,to go,Юго-Восточный административный округ,район Выхино-Жулебино,"город Москва, Лермонтовский проспект, дом 19, корпус 1",95,37.85444659974262,55.70074589794502,"{type=Point, coordinates=[37.85444659974262, 55.70074589794502]}"
6142,Бургер MIX,637539348,to go,Юго-Восточный административный округ,район Печатники,"город Москва, улица Гурьянова, дом 2А",40,37.722992481190644,55.693839772361926,"{type=Point, coordinates=[37.722992481190644, 55.693839772361926]}"
6149,KFC,637539361,to go,Юго-Восточный административный округ,район Текстильщики,"город Москва, Люблинская улица, дом 4, сооружение 1",25,37.73033432988146,55.70734094276568,"{type=Point, coordinates=[37.73033432988146, 55.70734094276568]}"
6165,Макдоналдс,637539391,to go,Юго-Восточный административный округ,район Марьино,"город Москва, улица Перерва, дом 43, корпус 1",22,37.749631286430535,55.65964703298605,"{type=Point, coordinates=[37.749631286430535, 55.659647032986044]}"
6171,Бургер Кинг,637539400,to go,Юго-Восточный административный округ,район Марьино,"город Москва, улица Перерва, дом 43, корпус 1",25,37.749631286430535,55.65964703298605,"{type=Point, coordinates=[37.749631286430535, 55.659647032986044]}"
6175,Крошка картошка,637539406,to go,Юго-Восточный административный округ,район Марьино,"город Москва, улица Перерва, дом 43, корпус 1",1,37.749631286430535,55.65964703298605,"{type=Point, coordinates=[37.749631286430535, 55.659647032986044]}"
6177,KFC,637539409,to go,Юго-Восточный административный округ,район Марьино,"город Москва, улица Перерва, дом 43, корпус 1",1,37.7489227399547,55.6593432276962,"{type=Point, coordinates=[37.7489227399547, 55.6593432276962]}"
6181,Бургер Кинг Burger King,637539419,to go,Юго-Восточный административный округ,район Кузьминки,"город Москва, Зеленодольская улица, дом 44",26,37.764372523803935,55.70101906090308,"{type=Point, coordinates=[37.76437252380394, 55.70101906090308]}"
6191,KFC,637539436,to go,Юго-Восточный административный округ,Нижегородский район,"город Москва, Нижегородская улица, дом 50",40,37.701077,55.735886,"{type=Point, coordinates=[37.701077, 55.735886]}"
6201,Крошка картошка,637539458,to go,Юго-Восточный административный округ,район Марьино,"город Москва, Люблинская улица, дом 153",25,37.74184603157833,55.65875668314217,"{type=Point, coordinates=[37.74184603157833, 55.65875668314218]}"
6203,Бургер Кинг,637539461,to go,Юго-Восточный административный округ,район Марьино,"город Москва, Люблинская улица, дом 153",25,37.74184603157833,55.65875668314217,"{type=Point, coordinates=[37.74184603157833, 55.65875668314218]}"
6205,KFC,637539464,to go,Юго-Восточный административный округ,район Марьино,"город Москва, Люблинская улица, дом 153",50,37.741992138488094,55.6588369035034,"{type=Point, coordinates=[37.7419921384881, 55.6588369035034]}"
6258,Крошка картошка,637539584,to go,Юго-Восточный административный округ,район Марьино,"город Москва, Люблинская улица, дом 169, корпус 2",1,37.7451891350997,55.6490961284332,"{type=Point, coordinates=[37.7451891350997, 55.6490961284332]}"
6260,Крошка картошка,637539588,to go,Юго-Восточный административный округ,район Марьино,"город Москва, Поречная улица, дом 10",10,37.770118950475045,55.64971748760473,"{type=Point, coordinates=[37.77011895047505, 55.649717487604725]}"
6262,Крошка картошка,637539592,to go,Юго-Восточный административный округ,район Марьино,"город Москва, Поречная улица, дом 10",0,37.770118950475045,55.64971748760473,"{type=Point, coordinates=[37.77011895047505, 55.649717487604725]}"
6268,KFC,637539601,to go,Юго-Восточный административный округ,район Марьино,"город Москва, Поречная улица, дом 10",0,37.770118950475045,55.64971748760473,"{type=Point, coordinates=[37.77011895047505, 55.649717487604725]}"
6289,Ямас,637539637,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6291,СТЕЛ МАР,637539640,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6292,АЙС КРИМ СИНЕМА,637539643,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6293,АЙС КРИМ СИНЕМА,637539645,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6294,Обжорный ряд,637539646,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6295,СТАФФ ГРУПП,637539648,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6296,Double burger,637539649,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6297,БРАВА,637539651,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6300,Теремок,637539656,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6301,Поль Бейкери,637539657,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",2,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6302,Крошка Картошка,637539659,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6303,Салтенас,637539661,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, шоссе Энтузиастов, дом 12, корпус 2",4,37.706972485210464,55.747404143146525,"{type=Point, coordinates=[37.706972485210464, 55.747404143146525]}"
6309,Бургер кинг,637539688,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 12",40,37.71555324012182,55.753274604151486,"{type=Point, coordinates=[37.71555324012182, 55.753274604151486]}"
6310,Теремок,637539690,to go,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 12",31,37.71552731672495,55.75326454432583,"{type=Point, coordinates=[37.71552731672495, 55.75326454432583]}"
